scene,evaluator,role,question,task,vote
线上营销活动,E04,设计,哪张图更能激发你进一步了解或参与的欲望？/V1,"制作外卖骑手招募海报：主标题: ""骑手招募令"" 位于画面上方1/3处，字体粗黑有",5
线上营销活动,E04,设计,哪张图更能激发你进一步了解或参与的欲望？/V1,"酒店会员日活动主视觉设计：主标题: ""会员专享日"" 画面中央偏上，艺术字体，金色",1
线上营销活动,E04,设计,哪张图更能激发你进一步了解或参与的欲望？/V1,参考图片，做一张有元旦氛围的贺卡,5
线上营销活动,E04,设计,哪张图更能激发你进一步了解或参与的欲望？/V1,请参照这个样式生成一个喜报，喜报内容为：热烈庆祝某业务线达成年度日均单量目标，同,1
线上营销活动,E04,设计,哪张图更能激发你进一步了解或参与的欲望？/V1,"做一张入职三周年纪念海报，主标题""入职三周年快乐！""字体卡通可爱，副标题""坚持所",5
线上营销活动,E04,设计,哪张图更能激发你进一步了解或参与的欲望？/V1,将这张活动 banner 的色调调整为春节红金配色，保留原有文案和构图，替换背景,3
线上营销活动,E04,设计,哪张图更能激发你进一步了解或参与的欲望？/V1,参考图片风格和构图，输出某城市私享会活动海报，本次活动合作数家知名酒店，海报风格,5
线上营销活动,E04,设计,哪张图更能激发你进一步了解或参与的欲望？/V1,我们是服务部门，要做一个大模型方向探索的启动沟通会，需要设计一个有科技感、代表未,5
线上营销活动,E04,设计,哪张图更能激发你进一步了解或参与的欲望？/V1,"帮我为某电商平台""5.17吃货节""活动设计一套完整的视觉物料，包含：① APP ",5
线上营销活动,E04,设计,哪张图的核心信息最醒目，很快就能知道核心的宣传内容是什么？（标题、折扣以及优惠信息）/V1,做一个横幅，用于放在春节保洁活动页中的。文案是：保洁预售立减30元  平台帮你优,1
线上营销活动,E04,设计,哪张图的核心信息最醒目，很快就能知道核心的宣传内容是什么？（标题、折扣以及优惠信息）/V1,跨年夜 1对1急送 总订单突破历史峰值！,5
线上营销活动,E04,设计,哪张图的核心信息最醒目，很快就能知道核心的宣传内容是什么？（标题、折扣以及优惠信息）/V1,帮我生成一个突破订单峰值海报，带日期 12.31 号,1
线上营销活动,E04,设计,哪张图的核心信息最醒目，很快就能知道核心的宣传内容是什么？（标题、折扣以及优惠信息）/V1,春节促销活动的 banner，要有年味,2
线上营销活动,E04,设计,哪张图的核心信息最醒目，很快就能知道核心的宣传内容是什么？（标题、折扣以及优惠信息）/V1,马年开屏图，品牌风格,1
线上营销活动,E04,设计,哪张图的核心信息最醒目，很快就能知道核心的宣传内容是什么？（标题、折扣以及优惠信息）/V1,生成一个战报，主色调为红色，氛围大气一点，标题为战报二字，下面写恭喜某团队获得冠,5
线上营销活动,E04,设计,哪张图的核心信息最醒目，很快就能知道核心的宣传内容是什么？（标题、折扣以及优惠信息）/V1,一只手托着对话框，对话框里有爱心、星星等温暖元素，主色调为橘色，添加适配的字体主,1
线上营销活动,E04,设计,哪张图的核心信息最醒目，很快就能知道核心的宣传内容是什么？（标题、折扣以及优惠信息）/V1,要设计一个运动打卡推文的首图，格式是 1065x456，整体黄色调，可配一些绿色,2
线上营销活动,E04,设计,哪张图的核心信息最醒目，很快就能知道核心的宣传内容是什么？（标题、折扣以及优惠信息）/V1,设计一个微信红包封面，主题为 2026 马年新春。要求：1. 主色调为中国红配金,1
线上营销活动,E04,设计,哪张图的核心信息最醒目，很快就能知道核心的宣传内容是什么？（标题、折扣以及优惠信息）/V1,"制作外卖骑手招募海报：主标题: ""骑手招募令"" 位于画面上方1/3处，字体粗黑有",1
线上营销活动,E04,设计,哪张图的核心信息最醒目，很快就能知道核心的宣传内容是什么？（标题、折扣以及优惠信息）/V1,"酒店会员日活动主视觉设计：主标题: ""会员专享日"" 画面中央偏上，艺术字体，金色",1
线上营销活动,E04,设计,哪张图的核心信息最醒目，很快就能知道核心的宣传内容是什么？（标题、折扣以及优惠信息）/V1,参考图片，做一张有元旦氛围的贺卡,5
线上营销活动,E04,设计,哪张图的核心信息最醒目，很快就能知道核心的宣传内容是什么？（标题、折扣以及优惠信息）/V1,请参照这个样式生成一个喜报，喜报内容为：热烈庆祝某业务线达成年度日均单量目标，同,1
线上营销活动,E04,设计,哪张图的核心信息最醒目，很快就能知道核心的宣传内容是什么？（标题、折扣以及优惠信息）/V1,"做一张入职三周年纪念海报，主标题""入职三周年快乐！""字体卡通可爱，副标题""坚持所",1
线上营销活动,E04,设计,哪张图的核心信息最醒目，很快就能知道核心的宣传内容是什么？（标题、折扣以及优惠信息）/V1,将这张活动 banner 的色调调整为春节红金配色，保留原有文案和构图，替换背景,3
线上营销活动,E04,设计,哪张图的核心信息最醒目，很快就能知道核心的宣传内容是什么？（标题、折扣以及优惠信息）/V1,参考图片风格和构图，输出某城市私享会活动海报，本次活动合作数家知名酒店，海报风格,5
线上营销活动,E04,设计,哪张图的核心信息最醒目，很快就能知道核心的宣传内容是什么？（标题、折扣以及优惠信息）/V1,我们是服务部门，要做一个大模型方向探索的启动沟通会，需要设计一个有科技感、代表未,4
线上营销活动,E04,设计,哪张图的核心信息最醒目，很快就能知道核心的宣传内容是什么？（标题、折扣以及优惠信息）/V1,"帮我为某电商平台""5.17吃货节""活动设计一套完整的视觉物料，包含：① APP ",1
线上营销活动,E04,设计,如果你是甲方，收到这几张图，你会直接通过哪张，不要求返工？/V1,做一个横幅，用于放在春节保洁活动页中的。文案是：保洁预售立减30元  平台帮你优,5
线上营销活动,E04,设计,如果你是甲方，收到这几张图，你会直接通过哪张，不要求返工？/V1,跨年夜 1对1急送 总订单突破历史峰值！,5
线上营销活动,E04,设计,如果你是甲方，收到这几张图，你会直接通过哪张，不要求返工？/V1,帮我生成一个突破订单峰值海报，带日期 12.31 号,1
线上营销活动,E04,设计,如果你是甲方，收到这几张图，你会直接通过哪张，不要求返工？/V1,春节促销活动的 banner，要有年味,5
线上营销活动,E04,设计,如果你是甲方，收到这几张图，你会直接通过哪张，不要求返工？/V1,马年开屏图，品牌风格,1
线上营销活动,E04,设计,如果你是甲方，收到这几张图，你会直接通过哪张，不要求返工？/V1,生成一个战报，主色调为红色，氛围大气一点，标题为战报二字，下面写恭喜某团队获得冠,5
线上营销活动,E04,设计,如果你是甲方，收到这几张图，你会直接通过哪张，不要求返工？/V1,一只手托着对话框，对话框里有爱心、星星等温暖元素，主色调为橘色，添加适配的字体主,1
线上营销活动,E04,设计,如果你是甲方，收到这几张图，你会直接通过哪张，不要求返工？/V1,要设计一个运动打卡推文的首图，格式是 1065x456，整体黄色调，可配一些绿色,5
线上营销活动,E04,设计,如果你是甲方，收到这几张图，你会直接通过哪张，不要求返工？/V1,设计一个微信红包封面，主题为 2026 马年新春。要求：1. 主色调为中国红配金,5
线上营销活动,E04,设计,如果你是甲方，收到这几张图，你会直接通过哪张，不要求返工？/V1,"制作外卖骑手招募海报：主标题: ""骑手招募令"" 位于画面上方1/3处，字体粗黑有",5
线上营销活动,E04,设计,如果你是甲方，收到这几张图，你会直接通过哪张，不要求返工？/V1,"酒店会员日活动主视觉设计：主标题: ""会员专享日"" 画面中央偏上，艺术字体，金色",1
线上营销活动,E04,设计,如果你是甲方，收到这几张图，你会直接通过哪张，不要求返工？/V1,参考图片，做一张有元旦氛围的贺卡,5
线上营销活动,E04,设计,如果你是甲方，收到这几张图，你会直接通过哪张，不要求返工？/V1,请参照这个样式生成一个喜报，喜报内容为：热烈庆祝某业务线达成年度日均单量目标，同,1
线上营销活动,E04,设计,如果你是甲方，收到这几张图，你会直接通过哪张，不要求返工？/V1,"做一张入职三周年纪念海报，主标题""入职三周年快乐！""字体卡通可爱，副标题""坚持所",5
线上营销活动,E04,设计,如果你是甲方，收到这几张图，你会直接通过哪张，不要求返工？/V1,将这张活动 banner 的色调调整为春节红金配色，保留原有文案和构图，替换背景,3
线上营销活动,E04,设计,如果你是甲方，收到这几张图，你会直接通过哪张，不要求返工？/V1,参考图片风格和构图，输出某城市私享会活动海报，本次活动合作数家知名酒店，海报风格,5
线上营销活动,E04,设计,如果你是甲方，收到这几张图，你会直接通过哪张，不要求返工？/V1,我们是服务部门，要做一个大模型方向探索的启动沟通会，需要设计一个有科技感、代表未,5
线上营销活动,E04,设计,如果你是甲方，收到这几张图，你会直接通过哪张，不要求返工？/V1,"帮我为某电商平台""5.17吃货节""活动设计一套完整的视觉物料，包含：① APP ",5
